words,labels,entities,term_list
"['À', ""l'"", 'intérieur', 'même', 'de', 'chacune', 'des', 'deux', 'allures', ',', 'le', 'cavalier', 'doit', 'pouvoir', 'faire', 'des', 'variations', 'tant', 'concernant', ""l'"", 'amplitude', '(', 'la', 'taille', 'des', 'foulées', ',', 'allonger', 'et', 'revenir', 'plus', 'petit', ')', 'que', 'la', 'rapidité', 'des', 'postérieurs', '(', 'plus', 'actif', 'sans', 'augmenter', 'la', 'taille', 'des', 'foulées', 'ou', 'encore', 'plus', 'petit', 'et', 'plus', 'vite', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 27, 27), ('Term', 11, 11), ('Term', 25, 25), ('Term', 8, 8), ('Term', 37, 37), ('Term', 40, 40), ('Term', 46, 46), ('Term', 20, 20)}","['allonger', 'cavalier', 'foulées', 'allures', 'postérieurs', 'actif', 'foulées', 'amplitude']"
"['Ceci', 'étant', 'posé', ',', 'la', 'question', 'va', 'être', 'de', 'savoir', 'comment', 'parvenir', 'à', 'ce', 'résultat', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Votre', 'cheval', 'doit', 'comprendre', 'très', 'clairement', 'les', 'règles', 'de', 'base', 'sur', 'les', 'aides', ':', 'pour', 'avancer', 'il', 'doit', 'être', 'réactif', 'aux', 'jambes', 'et', 'pour', 'rétrograder', 'il', 'doit', 'réagir', 'à', 'la', 'demande', 'de', 'la', 'main', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 33, 33), ('Term', 1, 1), ('Term', 21, 21), ('Term', 12, 12), ('Term', 24, 24)}","['main', 'cheval', 'jambes', 'aides', 'rétrograder']"
"['En', 'résumer', 'et', 'dit', 'de', 'façon', 'prosaïque', 'si', 'vous', 'fermez', 'les', 'jambes', 'il', 'doit', 'avancer', 'plus', 'ou', 'plus', 'vite', 'et', 'si', 'vous', 'fermez', 'les', 'mains', ',', 'il', 'doit', 'ralentir', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 11, 11), ('Term', 24, 24)}","['jambes', 'mains']"
"['Cela', 'paraît', 'évident', 'mais', 'il', 'faut', 'le', 'dire', 'et', 'le', 'redire', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Combien', 'de', 'chevaux', 'en', 'effet', 'sont', 'totalement', 'insensibles', 'à', ""l'"", 'action', 'de', 'la', 'jambe', 'ou', 'de', ""l'"", 'éperon', '(', 'nombre', ""d'"", 'entre', 'eux', 'sont', ""d'"", 'ailleurs', 'blessés', 'aux', 'flancs', 'à', 'cause', ""d'"", 'une', 'action', 'inefficace', 'car', 'mille', 'fois', 'répétée', 'sans', 'résultat', ')', '?']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 2, 2), ('Term', 17, 17), ('Term', 13, 13), ('Term', 28, 28)}","['chevaux', 'éperon', 'jambe', 'flancs']"
"['Combien', 'de', 'chevaux', 'lorsque', 'la', 'main', 'se', 'ferme', ',', 'commencent', 'par', 'accélérer', 'voire', 'pour', 'certains', '«', 'prennent', 'le', 'mots', 'aux', 'dents', '»', 'et', 'même', 'embarquent', '!', '!', '!', '?']","['O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 2, 2), ('Term', 5, 5)}","['chevaux', 'main']"
"['Donc', 'pour', 'revenir', 'à', 'notre', 'sujet', 'des', 'transitions', 'galop-pas', 'il', 'faut', ""s'"", 'assurer', 'que', 'ce', 'processus', 'fonctionne', 'à', 'plein', 'et', 'particulièrement', 'dans', 'le', 'galop', ',', 'pouvoir', 'réduire', 'la', 'taille', 'des', 'foulées', 'sans', 'que', 'le', 'cheval', 'ne', 'passe', 'au', 'trot', 'ni', 'surtout', ""qu'"", 'il', 'ne', 'se', 'mette', 'à', 'anticiper', 'en', 'passant', 'de', 'lui', 'même', 'à', 'une', 'allure', 'inférieure', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 34, 34), ('Term', 7, 8), ('Term', 38, 38), ('Term', 23, 23), ('Term', 55, 55), ('Term', 30, 30)}","['cheval', 'transitions galop-pas', 'trot', 'galop', 'allure', 'foulées']"
"['Mon', 'conseil', 'sera', 'alors', 'de', ""s'"", 'assurer', 'que', ""l'"", 'activité', 'est', 'conservée', 'ou', 'même', 'légèrement', 'augmentée', 'lorsque', ""l'"", 'on', 'réduit', 'la', 'taille', 'de', 'la', 'foulée', 'de', 'galop', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 26, 26), ('Term', 9, 9), ('Term', 24, 24)}","['galop', 'activité', 'foulée']"
"['Il', 'en', 'va', 'de', 'même', 'pour', 'les', 'foulées', 'de', 'pas', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'IN-Term', 'O']","{('Term', 7, 9)}",['foulées de pas']
"['Mon', 'conseil', 'sera', 'alors', ',', 'une', 'fois', 'ces', 'impératifs', 'respectés', ',', 'de', 'multiplier', 'les', 'transitions', 'en', 'étant', 'exigeant', 'et', 'ferme', 'les', 'premières', 'fois', 'de', 'façon', 'à', 'clairement', 'faire', 'comprendre', 'au', 'cheval', 'ce', 'que', 'le', 'cavalier', 'attend', 'de', 'lui', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 34, 34), ('Term', 14, 14), ('Term', 30, 30)}","['cavalier', 'transitions', 'cheval']"
"['À', 'chaque', 'fois', ',', 'même', 'si', ""l'"", 'on', ""n'"", 'a', 'pas', 'atteint', 'la', 'perfection', 'il', 'faut', 'récompenser', 'à', 'la', 'voix', 'et', 'en', 'caressant', 'fort', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 22, 22), ('Term', 16, 16)}","['caressant', 'récompenser']"
"['De', 'jour', 'en', 'jour', 'si', 'vous', 'respectez', 'bien', 'chaque', 'règle', ',', 'vous', 'améliorerez', 'la', 'qualité', 'de', 'la', 'transition', ""jusqu'"", 'à', 'obtenir', 'la', 'perfection', 'sans', 'même', 'y', 'penser', '!', '!', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 17, 17)}",['transition']
"['LA', 'SERPENTINE']","['O', 'B-Term']","{('Term', 1, 1)}",['SERPENTINE']
"['Soigner', 'le', 'tracé', 'de', 'la', 'serpentine']","['O', 'O', 'O', 'O', 'O', 'B-Term']","{('Term', 5, 5)}",['serpentine']
"[""L'"", 'autre', 'jour', 'en', 'faisant', 'travailler', 'une', 'de', 'mes', 'élèves', 'qui', 'est', 'dans', 'la', 'dernière', 'ligne', 'droite', 'avant', ""l'"", 'obtention', 'de', 'son', 'diplôme', ""d'"", 'enseignante', ""j'"", 'ai', 'cru', 'bon', 'de', 'travailler', 'avec', 'elle', 'sur', 'des', 'serpentines', 'au', 'trot', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 15, 16), ('Term', 35, 35), ('Term', 37, 37)}","['ligne droite', 'serpentines', 'trot']"
"['Bien', ""m'"", 'en', 'a', 'pris', '!']","['O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Je', 'ne', 'pensais', 'pas', 'soulever', 'un', 'tel', 'lièvre', '…', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Il', ""m'"", 'a', 'fallu', 'répéter', ""l'"", 'exercice', 'une', 'bonne', 'quinzaine', 'de', 'fois', 'pour', 'le', 'voir', 'réalisé', 'comme', 'il', 'se', 'doit', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 6)}",['exercice']
"['Premier', 'écueil', ':', 'le', 'tracer', '.']","['O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Quelle', 'que', 'soit', 'le', 'nombre', 'de', 'boucles', 'choisi', ',', 'il', 'est', 'impératif', 'de', 'parfaitement', 'visualiser', 'où', ""l'"", 'on', 'doit', 'passer', 'en', 'pensant', 'bien', 'à', 'la', 'symétrie', 'parfaite', 'du', 'tracer', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 6)}",['boucles']
"['Chaque', 'boucle', 'doit', 'non', 'seulement', 'être', 'tangente', 'a', 'la', 'piste', ',', 'elle', 'doit', 'aussi', 'être', 'identique', 'à', 'la', 'précédente', 'et', 'à', 'la', 'suivante', ',', 'que', ""l'"", 'on', 'fasse', 'deux', ',', 'trois', 'quatre', 'cinq', 'ou', 'six', 'boucles', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 9, 9), ('Term', 1, 1), ('Term', 35, 35)}","['piste', 'boucle', 'boucles']"
"['Ceci', 'est', 'donc', ""l'"", 'aspect', 'purement', 'géométrique', 'du', 'problème', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Il', 'ne', 'faut', 'jamais', 'le', 'négliger', 'car', 'il', 'est', 'le', 'garant', 'numéro', 'un', 'de', 'la', 'correction', 'de', ""l'"", 'exercice', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 18, 18)}",['exercice']
"['Maintenant', 'le', 'second', 'aspect', 'est', 'plus', ""d'"", 'ordre', 'technique', ':', 'le', 'cheval', 'doit', 'être', 'incurvé', 'sur', 'les', 'boucles', ',', 'être', 'droit', 'un', 'très', 'bref', 'instant', 'avant', ""d'"", 'être', 'à', 'nouveau', 'incurvé', 'en', 'prévision', 'de', 'la', 'boucle', 'à', 'venir', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 17, 17), ('Term', 11, 11), ('Term', 35, 35), ('Term', 20, 20), ('Term', 14, 14), ('Term', 30, 30)}","['boucles', 'cheval', 'boucle', 'droit', 'incurvé', 'incurvé']"
"['Ceci', 'signifie', 'que', 'dès', 'que', ""l'"", 'on', 'finit', 'la', 'boucle', 'à', 'gauche', ',', 'on', 'doit', 'commencer', 'de', 'penser', 'à', 'fléchir', 'à', 'droite', 'tout', 'en', 'contrôlant', 'que', 'les', 'épaule', 'ne', 'tournent', 'pas', 'avant', 'que', 'ne', 'commence', 'la', 'boucle', 'à', 'droite', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 19, 19), ('Term', 9, 9), ('Term', 27, 27), ('Term', 36, 36)}","['fléchir', 'boucle', 'épaule', 'boucle']"
"['A', 'défaut', 'le', 'cheval', ',', 'soit', 'tournera', 'trop', 'court', 'avant', 'la', 'piste', ',', 'soit', 'il', 'dérapera', 'et', 'ne', 'sera', 'pas', 'ajusté', 'sur', 'sa', 'courbe', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 11, 11), ('Term', 3, 3), ('Term', 23, 23)}","['piste', 'cheval', 'courbe']"
"['En', 'veillant', 'à', 'ces', 'différents', 'points', 'et', 'en', ""s'"", 'assurant', 'que', 'la', 'vitesse', 'reste', 'bien', 'constante', ',', 'non', 'seulement', 'les', 'juges', 'pourront', 'attribuer', 'des', 'bonnes', 'notes', ',', 'mais', 'le', 'cavalier', 'sentira', 'le', 'bénéfice', ""qu'"", 'apporte', 'cet', 'exercice', 'quand', 'il', 'est', 'bien', 'exécuté', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 36, 36), ('Term', 29, 29), ('Term', 20, 20)}","['exercice', 'cavalier', 'juges']"
"['CONSEIL', 'DE', 'JUGE', 'N°65', ':', ""L'"", 'ARRÊT']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term']","{('Term', 2, 2), ('Term', 6, 6)}","['JUGE', 'ARRÊT']"
"['Combien', 'de', 'fois', 'avez', 'vous', 'donné', 'plus', 'de', '8', 'à', 'un', 'arrêt', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 11, 11)}",['arrêt']
"['Si', 'la', 'réponse', 'est', 'jamais', ',', 'il', 'est', 'intéressant', 'de', 'se', 'pencher', 'sur', 'le', 'pourquoi', 'de', 'la', 'rareté', 'des', 'très', 'bonnes', 'notes', 'pour', 'ce', 'mouvement', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 24, 24)}",['mouvement']
"['La', 'définition', 'de', ""l'"", 'arrêt', 'parfait', 'est', 'facile', 'à', 'donner', 'cependant', ',', 'il', 'ne', 'faut', 'pas', 'oublier', ""d'"", 'y', 'inclure', ',', 'comme', 'stipulé', 'sur', 'le', 'protocole', ',', 'ce', 'qui', 'précède', 'et', 'ce', 'qui', 'suit', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 4, 4)}",['arrêt']
"['Quand', 'il', ""s'"", 'agit', 'de', ""l'"", 'entrée', 'ou', 'de', 'la', 'sortie', ',', 'la', 'qualité', 'de', ""l'"", 'allure', 'précédant', ""l'"", 'arrêt', ',', 'la', 'rectitude', 'du', 'cheval', ',', 'la', 'précision', 'de', ""l'"", 'emplacement', 'de', ""l'"", 'arrêt', 'entreront', 'en', 'ligne', 'de', 'compte', ',', 'au', 'même', 'titre', 'que', 'ce', 'dernier', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 22, 22), ('Term', 33, 33), ('Term', 19, 19), ('Term', 16, 16), ('Term', 24, 24)}","['rectitude', 'arrêt', 'arrêt', 'allure', 'cheval']"
"['Concernant', ""l'"", 'entrée', ',', 'le', 'départ', ',', 'sa', 'franchise', ',', 'sa', 'rectitude', 'et', 'la', 'qualité', 'du', 'trot', 'qui', 'suit', 'seront', 'autant', ""d'"", 'éléments', 'pris', 'en', 'compte', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 11, 11), ('Term', 16, 16)}","['rectitude', 'trot']"
"['Mais', 'revenons', 'à', ""l'"", 'arrêt', 'en', 'lui', 'même', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 4, 4)}",['arrêt']
"['Le', 'plus', 'simple', 'à', 'apprécier', 'est', 'si', 'il', 'est', '»', 'carré', '»', 'ou', 'pas', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 10, 10)}",['carré']
"['Là', 'encore', 'il', 'y', 'a', 'différents', 'degrés', 'dans', ""l'"", 'évaluation', 'des', 'défauts', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Depuis', '«', 'aucun', 'membre', ""n'"", 'est', 'placé', 'correctement', '»', ""jusqu'"", 'à', '«', 'un', 'léger', 'décalage', 'de', ""l'"", 'un', 'des', 'postérieurs', '»', 'ou', 'encore', '«', 'les', 'postérieurs', 'écartés', '»', ',', 'nous', 'pouvons', 'avoir', 'tous', 'les', 'de', 'cas', 'de', 'figure', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 14, 14), ('Term', 25, 25), ('Term', 19, 19)}","['décalage', 'postérieurs', 'postérieurs']"
"['Autre', 'élément', 'à', 'apprécier', ':', ""l'"", 'immobilité', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Ici', 'encore', 'plusieurs', 'cas', 'doivent', 'être', 'différenciés', 'allant', 'de', ""l'"", 'instabilité', 'inquiète', 'au', 'reculer', ""d'"", 'un', 'postérieur', 'seul', ',', 'à', 'celui', 'des', 'deux', 'postérieurs', 'et', 'encore', 'plus', 'grave', 'à', 'celui', 'de', 'tout', 'le', 'corps', 'du', 'cheval', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 23, 23), ('Term', 16, 16), ('Term', 35, 35)}","['postérieurs', 'postérieur', 'cheval']"
"['Parlons', 'maintenant', 'de', 'ces', 'autres', 'éléments', 'visuels', 'appréciables', 'que', 'sont', ""l'"", 'attitude', 'et', 'le', 'contact', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 14, 14)}",['contact']
"['Le', 'cheval', 'doit', 'rester', 'durant', 'la', 'transition', ',', ""l'"", 'arrêt', 'et', 'le', 'départ', 'dans', ""l'"", 'attitude', 'correcte', ""c'"", 'est', 'à', 'dire', 'la', 'nuque', 'étant', 'le', 'point', 'le', 'plus', 'haut', ',', 'le', 'chanfrein', 'légèrement', 'en', 'avant', 'de', 'la', 'verticale', ',', 'le', 'contact', 'doit', 'rester', 'moelleux', 'et', 'la', 'bouche', 'fermée', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 6, 6), ('Term', 22, 22), ('Term', 9, 9), ('Term', 1, 1), ('Term', 31, 31), ('Term', 37, 37), ('Term', 46, 46), ('Term', 40, 40)}","['transition', 'nuque', 'arrêt', 'cheval', 'chanfrein', 'verticale', 'bouche', 'contact']"
"['Si', 'la', 'transition', 'doit', 'être', 'claire', ',', 'elle', 'ne', 'doit', 'en', 'aucun', 'cas', 'être', 'abrupte', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 2, 2)}",['transition']
"['Combien', 'de', 'chevaux', ',', 'manquant', ""d'"", 'équilibre', ',', 'passent', 'par', 'le', 'trot', ',', 'ou', 'pour', 'la', 'même', 'raison', 'sont', 'contraints', ',', 'pour', ""s'"", 'arrêter', 'directement', 'du', 'galop', ',', ""d'"", 'effectuer', 'un', 'freinage', 'digne', 'des', 'plus', 'grands', 'moments', 'des', 'galopades', 'du', 'western', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 26, 26), ('Term', 2, 2), ('Term', 6, 6), ('Term', 38, 38), ('Term', 11, 11), ('Term', 23, 23), ('Term', 40, 40)}","['galop', 'chevaux', 'équilibre', 'galopades', 'trot', 'arrêter', 'western']"
"['Ceci', 'encore', 'une', 'fois', ""n'"", 'a', 'rien', 'à', 'voir', 'avec', 'la', 'transition', 'que', 'nous', 'recherchons', 'qui', 'doit', 'être', 'le', 'reflet', 'de', ""l'"", 'équilibre', 'et', 'la', 'meilleure', 'preuve', 'de', 'la', 'compréhension', 'et', 'de', ""l'"", 'attention', 'aux', 'aides', 'du', 'cavalier', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 22, 22), ('Term', 11, 11), ('Term', 37, 37), ('Term', 35, 35)}","['équilibre', 'transition', 'cavalier', 'aides']"
"['Ainsi', 'après', 'cette', 'liste', 'exhaustive', 'des', 'différents', 'cas', 'de', 'figure', 'il', 'est', 'plus', 'aisé', 'de', 'définir', 'les', 'critères', 'recherches', 'pour', ""l'"", 'attribution', 'de', 'la', 'note', '10', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Qualité', 'du', 'galop', ',', 'rectitude', ',', 'correction', 'de', 'la', 'mise', 'en', 'main', ',', 'moelleux', 'de', 'la', 'transition', ',', 'précision', 'par', 'rapport', 'à', 'la', 'lettre', ',', 'poser', 'et', 'alignement', 'des', 'quatre', 'membres', ',', 'immobilité', 'respectée', ',', 'franchise', 'du', 'départ', ',', 'qualité', 'et', 'rectitude', 'du', 'trot', ',', 'voilà', ',', 'espérant', 'ne', 'rien', 'oublier', ',', 'les', 'qualités', 'requises', 'pour', 'obtenir', 'la', 'note', 'correspondant', 'à', ""l'"", 'excellence', '.']","['O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 2, 2), ('Term', 4, 4), ('Term', 16, 16), ('Term', 23, 23), ('Term', 41, 41), ('Term', 43, 43), ('Term', 9, 11)}","['galop', 'rectitude', 'transition', 'lettre', 'rectitude', 'trot', 'mise en main']"
