words,labels,entities,term_list
"['dP', '=', 'Ω', 'dQ']","['O', 'O', 'O', 'O']",set(),[]
"['(', '3.2.19', ')']","['O', 'O', 'O']",set(),[]
['52'],['O'],set(),[]
"['And', 'the', 'total', 'power', 'from', 'the', 'rotor', 'is', ';']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 6, 6), ('Term', 3, 3)}","['rotor', 'power']"
"['P', '=', '∫', 'dP', '=', '∫', 'Ω', 'dQ']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['rh', 'rh']","['O', 'O']",set(),[]
['R'],['O'],set(),[]
['R'],['O'],set(),[]
"['(', '3.2.20', ')']","['O', 'O', 'O']",set(),[]
"['Hence', 'the', 'power', 'coefficient', 'C', 'p', 'becomes', 'by', 'rewriting', 'equation', '2.5.1', 'here', ',']","['O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 2, 3)}",['power coefficient']
"['∫', 'Ω', 'dQ', 'P', 'rh', 'Cp', '=', '=', '3', '3', '1', '/', '2', 'ρU', '∞', 'A', '1', '/', '2', 'ρU', '∞π', 'R', '2']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 5, 5)}",['Cp']
['R'],['O'],set(),[]
"['(', '3.4.11', ')']","['O', 'O', 'O']",set(),[]
"['Using', 'the', 'expression', 'for', 'the', 'elemental', 'torque', 'from', 'equation', '3.3.14', ',', 'the', 'power', 'coefficient', 'can', 'be', 'expressed', 'as', 'below', ',']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 5, 6), ('Term', 12, 13)}","['elemental torque', 'power coefficient']"
"['(', '1', '-', 'a', ')', '2', 'C', 'p', '=', '2', '∫', 'σ', 'CL', '[', '1', '-', '(', 'CD', 'CL', ')', 'cot', 'ϕ', ']', 'λr2d', 'λr', 'sin', 'ϕ', 'λ', '2']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['(', '3.4.12', ')']","['O', 'O', 'O']",set(),[]
"['Finally', 'by', 'using', 'equations', '3.4.4', 'and', '3.4.10', 'in', 'equation', '3.4.12', ',', 'the', 'general', 'form', 'of', 'power', 'coefficient', 'expression', 'can', 'be', 'obtained', 'as', ';']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 15, 16)}",['power coefficient']
"['Cp', '=']","['B-Term', 'O']","{('Term', 0, 0)}",['Cp']
['8'],['O'],set(),[]
['λ'],['O'],set(),[]
['2'],['O'],set(),[]
"['∫', 'λ', 'a′(1', '-', 'a)[1', '-', '(', 'C', 'λ']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['3', 'r']","['O', 'O']",set(),[]
['h'],['O'],set(),[]
['λ'],['O'],set(),[]
['D'],['O'],set(),[]
"['CL', ')', 'cot', 'ϕ', ']', 'd', 'λr']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['(', '3.4.13', ')']","['O', 'O', 'O']",set(),[]
"['Note', 'that', 'when', 'CD', '≈', '0', ',', 'the', 'equation', 'above', 'for', 'C', 'p', 'is', 'the', 'same', 'as', 'the', 'one', 'derived', 'from', 'the', 'general', 'momentum', 'theory', '(', 'equation', '3.2.22', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 22, 24)}",['general momentum theory']
"['An', 'alternative', 'expression', 'for', 'the', 'power', 'coefficient', 'can', 'be', 'derived', 'after', 'performing', 'the', 'tedious', 'algebra', 'and', 'by', 'inserting', 'equations', '3.4.7', 'and', '3.4.8', 'into', 'equation', '3.4.12', ';']","['O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 5, 6)}",['power coefficient']
['53'],['O'],set(),[]
"['Cp', '=']","['B-Term', 'O']","{('Term', 0, 0)}",['Cp']
"['∫', 'λ', '2', 'λ', 'λr2', 'd', 'λr']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
['h'],['O'],set(),[]
['8'],['O'],set(),[]
['λ'],['O'],set(),[]
"['sin', '2', 'ϕ', '(', 'cos', 'ϕ', '-', 'λr', 'sin', 'ϕ', ')', '(', 'sin', 'ϕ', '+', 'λr', 'cos', 'ϕ', ')', '1', '-', '(', 'CD', 'CL', ')', 'cot', 'ϕ', '...']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['(', '3.4.14', ')']","['O', 'O', 'O']",set(),[]
"['Note', 'that', 'even', 'though', 'the', 'axial', 'and', 'angular', 'induction', 'factors', 'were', 'determined', 'assuming', 'the', 'CD', '=', '0', ',', 'the', 'drag', 'is', 'included', 'in', 'the', 'power', 'coefficient', 'calculation', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O']","{('Term', 19, 19), ('Term', 7, 9), ('Term', 5, 5), ('Term', 24, 25)}","['drag', 'angular induction factors', 'axial', 'power coefficient']"
"['By', 'the', 'same', 'token', ',', 'the', 'thrust', 'coefficient', 'CT', 'can', 'be', 'found', 'beginning', 'from', 'the', 'definition', 'of', 'thrust', 'coefficient', 'in', 'the', 'equation', '2.5.3', 'as', 'following', ';']","['O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 7), ('Term', 17, 18)}","['thrust coefficient', 'thrust coefficient']"
"['CT', '=']","['O', 'O']",set(),[]
"['∫', 'λ', '2', 'λ', 'λr', 'd', 'λr']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
['h'],['O'],set(),[]
['4'],['O'],set(),[]
['λ'],['O'],set(),[]
"['sin', '2ϕ', '(', 'cos', 'ϕ', '-', 'λr', 'sin', 'ϕ', ')', '(', 'sin', 'ϕ', '+', 'λr', 'cos', 'ϕ', ')', '1', '+', '(', 'CD', 'CL', ')', 'tan', 'ϕ', '...']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['(', '3.4.15', ')']","['O', 'O', 'O']",set(),[]
"['3.6', 'VORTEX', 'THEORY']","['O', 'B-Term', 'I-Term']","{('Term', 1, 2)}",['VORTEX THEORY']
"['In', 'addition', 'to', 'BEM', 'theory', 'which', 'will', 'be', 'used', 'for', 'rotor', 'performance', 'analysis', 'and', 'blade', 'design', 'of', 'HAWT', 'in', 'this', 'thesis', ';', 'vortex', 'theory', 'is', 'an', 'alternative', 'theory', 'which', 'provides', 'a', 'method', 'of', 'analyzing', 'the', 'rotor', 'performance', '.']","['O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 22, 23), ('Term', 17, 17), ('Term', 35, 36), ('Term', 14, 15), ('Term', 3, 4), ('Term', 10, 11)}","['vortex theory', 'HAWT', 'rotor performance', 'blade design', 'BEM theory', 'rotor performance']"
"['Even', 'though', 'vortex', 'theory', 'is', 'not', 'the', 'scope', 'of', 'this', 'thesis', 'there', 'is', 'a', 'necessity', 'of', 'discussing', 'of', 'this', 'theory', 'briefly', 'without', 'going', 'into', 'its', 'detail', '.']","['O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 2, 3)}",['vortex theory']
"['Because', 'the', 'vortex', 'theory', 'explains', 'the', 'origin', 'of', 'axial', 'and', 'angular', 'induction', 'factors', 'which', 'have', 'been', 'already', 'introduced', 'in', 'both', 'general', 'momentum', 'theory', 'and', 'blade', 'element', 'theory', 'without', 'giving', 'any', 'physical', 'meaning', 'about', 'their', 'existence', '.']","['O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 20, 22), ('Term', 10, 12), ('Term', 24, 26), ('Term', 2, 3), ('Term', 8, 8)}","['general momentum theory', 'angular induction factors', 'blade element theory', 'vortex theory', 'axial']"
"['The', 'vortex', 'theory', 'depends', 'fundamentally', 'on', 'the', 'conception', 'that', 'the', 'lift', 'of', 'an', 'airfoil', 'section', 'is', 'associated', 'with', 'a', 'circulation', 'of', 'the', 'flow', 'around', 'its', 'contour', '.']","['O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 10, 10), ('Term', 22, 22), ('Term', 13, 13), ('Term', 1, 2)}","['lift', 'flow', 'airfoil', 'vortex theory']"
"['According', 'to', 'modern', 'airfoil', 'theory', 'the', 'lift', 'L', 'per', 'unit', 'length', 'of', 'an', 'airfoil', 'section', 'in', 'two-dimensional', 'motion', 'is', 'related', 'to', 'the', 'circulation', 'Γ', 'around', 'its', 'contour', 'by', 'the', 'following', 'equation', ';']","['O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 6), ('Term', 3, 4), ('Term', 13, 13)}","['lift', 'airfoil theory', 'airfoil']"
['54'],['O'],set(),[]
"['L', '=', 'ρU', 'Γ']","['O', 'O', 'O', 'O']",set(),[]
"['(', '3.5.1', ')']","['O', 'O', 'O']",set(),[]
"['Applying', 'this', 'concept', 'of', 'airfoil', 'theory', 'to', 'the', 'problem', 'of', 'the', 'rotor', 'blades', ',', 'it', 'is', 'evident', 'that', 'there', 'must', 'be', 'circulation', 'of', 'the', 'flow', 'around', 'the', 'blades', 'of', 'the', 'rotor', 'in', 'order', 'to', 'produce', 'the', 'aerodynamic', 'force', 'experienced', 'by', 'the', 'blades', '.']","['O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 27, 27), ('Term', 41, 41), ('Term', 4, 5), ('Term', 36, 37), ('Term', 30, 30), ('Term', 11, 12), ('Term', 24, 24)}","['blades', 'blades', 'airfoil theory', 'aerodynamic force', 'rotor', 'rotor blades', 'flow']"
"['In', 'general', 'the', 'circulation', 'Γ', 'around', 'the', 'blade', 'element', 'will', 'vary', 'along', 'the', 'blade', ',', 'but', 'to', 'explain', 'the', 'mode', 'of', 'action', 'of', 'the', 'blades', 'it', 'is', 'simpler', 'to', 'assume', 'as', 'a', 'first', 'step', 'that', 'the', 'circulation', 'is', 'constant', 'along', 'the', 'whole', 'blade', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 42, 42), ('Term', 7, 8), ('Term', 13, 13), ('Term', 24, 24)}","['blade', 'blade element', 'blade', 'blades']"
"['The', 'existence', 'of', 'this', 'circulation', 'can', 'be', 'expressed', 'also', 'by', 'the', 'statement', 'that', 'there', 'is', 'a', 'vortex', 'line', 'of', 'strength', 'Γ', ',', 'bound', 'to', 'the', 'blade', 'and', 'running', 'along', 'it', 'from', 'root', 'to', 'tip', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 31, 31), ('Term', 33, 33), ('Term', 25, 25), ('Term', 16, 19)}","['root', 'tip', 'blade', 'vortex line of strength']"
"['But', 'a', 'vortex', 'line', 'can', 'not', 'begin', 'or', 'end', 'abruptly', ';', 'unless', 'it', 'forms', 'a', 'closed', 'curve', 'in', 'the', 'body', ',', 'it', 'must', 'be', 'continued', 'as', 'a', 'free', 'vortex', 'line', 'in', 'the', 'fluid', 'and', 'in', 'this', 'latter', 'form', 'it', 'follows', 'the', 'general', 'motion', 'of', 'the', 'fluid', 'as', 'a', 'trailing', 'vortex', 'behind', 'the', 'body', '.']","['O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O']","{('Term', 27, 29), ('Term', 2, 3), ('Term', 48, 49)}","['free vortex line', 'vortex line', 'trailing vortex']"
"['Thus', 'the', 'bound', 'vortex', 'must', 'be', 'continued', 'by', 'two', 'free', 'vortices', 'in', 'the', 'fluid', ',', 'one', 'springing', 'from', 'the', 'root', 'of', 'the', 'blade', 'and', 'the', 'other', 'from', 'its', 'tip', '.']","['O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 22, 22), ('Term', 19, 19), ('Term', 9, 10), ('Term', 2, 3), ('Term', 28, 28)}","['blade', 'root', 'free vortices', 'bound vortex', 'tip']"
"['As', 'shown', 'in', 'Figure', '3.9', 'the', 'free', 'vortex', 'springing', 'from', 'the', 'roots', 'of', 'propeller', 'blades', 'will', 'be', 'straight', 'line', 'along', 'the', 'axis', 'of', 'the', 'propeller', 'and', 'its', 'strength', 'will', 'be', 'BΓ', 'for', 'a', 'propeller', 'with', 'B', 'blades', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 6, 7), ('Term', 11, 11), ('Term', 21, 21), ('Term', 14, 14), ('Term', 36, 36)}","['free vortex', 'roots', 'axis', 'blades', 'blades']"
"['The', 'tip', 'vortices', ',', 'each', 'of', 'strength', 'Γ', ',', 'will', 'be', 'of', 'helical', 'shape', 'and', 'will', 'be', 'tracing', 'out', 'the', 'paths', 'described', 'by', 'the', 'tips', 'of', 'the', 'propeller', 'blades', '.']","['O', 'B-Term', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 2, 2), ('Term', 28, 28), ('Term', 1, 1), ('Term', 24, 24)}","['vortices', 'blades', 'tip', 'tips']"
"['Figure', '3.9', 'Tip', 'and', 'root', 'vortices']","['O', 'O', 'B-Term', 'O', 'B-Term', 'B-Term']","{('Term', 2, 2), ('Term', 5, 5), ('Term', 4, 4)}","['Tip', 'vortices', 'root']"
['55'],['O'],set(),[]
"['Up', 'to', 'this', 'point', 'the', 'vortex', 'system', 'of', 'a', 'rotor', 'or', 'propeller', 'has', 'been', 'based', 'for', 'simplicity', 'on', 'the', 'assumption', 'that', 'the', 'circulation', 'along', 'the', 'blade', 'is', 'constant', '.']","['O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 25, 25), ('Term', 9, 9), ('Term', 5, 6)}","['blade', 'rotor', 'vortex system']"
"['More', 'generally', ',', 'however', ',', 'the', 'strength', 'of', 'the', 'circulation', 'will', 'vary', 'along', 'the', 'blade', 'and', 'indeed', 'the', 'condition', 'of', 'constant', 'circulation', 'along', 'the', 'whole', 'blade', 'is', 'physically', 'impossible', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 14, 14), ('Term', 25, 25)}","['blade', 'blade']"
"['Because', 'the', 'pressure', 'difference', 'between', 'the', 'top', 'and', 'bottom', 'surface', 'of', 'the', 'blade', 'causes', 'flow', 'and', 'pressure', 'equalization', 'near', 'the', 'blade', 'tips', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 14, 14), ('Term', 12, 12), ('Term', 20, 21)}","['flow', 'blade', 'blade tips']"
"['For', 'an', 'illustration', 'the', 'actual', 'variation', 'of', 'the', 'circulation', 'along', 'the', 'blade', 'is', 'given', 'in', 'Figure', '3.10', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 11, 11)}",['blade']
"['Due', 'to', 'the', 'variation', 'of', 'the', 'circulation', 'along', 'the', 'blade', ',', 'trailing', 'vortices', 'will', 'arise', ',', 'not', 'only', 'at', 'the', 'root', 'and', 'tip', 'of', 'the', 'blade', ',', 'but', 'from', 'every', 'point', 'of', 'its', 'trailing', 'edge', ',', 'forming', 'a', 'continual', 'screwlike', 'vortex', 'sheet', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 22, 22), ('Term', 9, 9), ('Term', 25, 25), ('Term', 33, 34), ('Term', 40, 41), ('Term', 11, 12), ('Term', 20, 20)}","['tip', 'blade', 'blade', 'trailing edge', 'vortex sheet', 'trailing vortices', 'root']"
"['Figure', '3.10', 'Variation', 'of', 'bound', 'circulation', 'along', 'blade', 'length']","['O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'BN-Term', 'I-Term']","{('Term', 7, 8), ('Term', 4, 5)}","['blade length', 'bound circulation']"
"['If', 'δΓ', 'is', 'the', 'increase', 'of', 'circulation', 'between', 'the', 'points', 'r', 'and', '(', 'r', '+', 'δ', 'r', ')', 'of', 'the', 'blade', ',', 'then', 'the', 'strength', 'of', 'the', 'helical', 'vortex', 'springing', 'from', 'this', 'element', 'will', 'be']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 28, 28), ('Term', 20, 20)}","['vortex', 'blade']"
"['-', 'δΓ', '.']","['O', 'O', 'O']",set(),[]
"['The', 'vortex', 'line', 'springing', 'from', 'one', 'blade', 'form', 'a', 'vortex', 'sheet', 'in', 'the', 'form', 'of']","['O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O']","{('Term', 9, 10), ('Term', 6, 6), ('Term', 1, 2)}","['vortex sheet', 'blade', 'vortex line']"
"['a', 'screw', 'surface', 'and', 'there', 'will', 'be', 'one', 'such', 'surface', 'for', 'each', 'blade', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 12, 12)}",['blade']
"['The', 'slipstream', 'of', 'the', 'rotor', 'consists', 'of', 'these', 'vortex', 'sheets', 'and', 'of', 'the', 'fluid', 'contained', 'between', 'them', '.']","['O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 1, 1), ('Term', 4, 4), ('Term', 8, 9)}","['slipstream', 'rotor', 'vortex sheets']"
['56'],['O'],set(),[]
"['The', 'disturbance', 'of', 'the', 'flow', 'caused', 'by', 'a', 'rotor', 'can', 'be', 'represented', 'as', 'the', 'induced', 'velocity', 'of', 'the', 'completed', 'vortex', 'system', ',', 'comprising', 'the', 'bound', 'vortices', 'of', 'the', 'propeller', 'blades', 'and', 'the', 'free', 'vortex', 'sheets', 'of', 'the', 'slipstream', 'and', 'the', 'motion', 'of', 'the', 'fluid', 'relative', 'to', 'the', 'propeller', 'is', 'the', 'resultant', 'of', 'the', 'axial', 'velocity', 'and', 'its', 'induced', 'velocity', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'B-Term', 'IN-Term', 'O']","{('Term', 29, 29), ('Term', 32, 34), ('Term', 37, 37), ('Term', 8, 8), ('Term', 14, 15), ('Term', 24, 25), ('Term', 53, 54), ('Term', 57, 58), ('Term', 19, 20), ('Term', 4, 4)}","['blades', 'free vortex sheets', 'slipstream', 'rotor', 'induced velocity', 'bound vortices', 'axial velocity', 'induced velocity', 'vortex system', 'flow']"
"['Owing', 'to', 'the', 'difficulty', 'of', 'calculating', 'the', 'induced', 'velocity', 'of', 'the', 'system', 'of', 'helical', 'vortex', 'sheets', 'which', 'constitute', 'the', 'slipstream', 'of', 'a', 'rotor', ',', 'the', 'induced', 'velocity', 'is', 'usually', 'calculated', 'on', 'the', 'assumption', 'that', 'the', 'propeller', 'has', 'a', 'very', 'large', 'number', 'of', 'blades', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 42, 42), ('Term', 7, 8), ('Term', 22, 22), ('Term', 19, 19), ('Term', 14, 15), ('Term', 25, 26)}","['blades', 'induced velocity', 'rotor', 'slipstream', 'vortex sheets', 'induced velocity']"
"['This', 'assumption', 'implies', 'that', 'the', 'vorticity', 'of', 'the', 'slipstream', 'is', 'distributed', 'throughout', 'the', 'whole', 'of', 'the', 'fluid', 'instead', 'of', 'being', 'concentrated', 'on', 'a', 'few', 'vortex', 'sheets', 'and', 'the', 'vorticity', 'can', 'then', 'be', 'assumed', 'to', 'be', 'grouped', 'in', 'the', 'following', 'manner', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 28, 28), ('Term', 5, 5), ('Term', 8, 8), ('Term', 24, 25)}","['vorticity', 'vorticity', 'slipstream', 'vortex sheets']"
"['Considering', 'first', 'the', 'condition', 'of', 'constant', 'circulation', 'along', 'the', 'blades', ',', 'the', 'boundary', 'of', 'the', 'slipstream', 'is', 'a', 'cylindrical', 'vortex', 'sheet', 'as', 'shown', 'in', 'Figure', '3.11', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 19, 20), ('Term', 9, 9), ('Term', 15, 15)}","['vortex sheet', 'blades', 'slipstream']"
"['Figure', '3.11', 'Helical', 'vortices', 'replaced', 'by', 'axial', 'and', 'circumferential', 'vortex', 'lines']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'I-Term']","{('Term', 6, 6), ('Term', 3, 3), ('Term', 9, 10)}","['axial', 'vortices', 'vortex lines']"
